unique_id,ds,y_freight,y_items,y_weight_kg,items_missing_weight
03_07,2018-05-28,23.66,3,1.5,0
03_07,2018-06-04,33.05,2,13.45,0
03_07,2018-06-11,44.45,4,11.346,0
03_07,2018-06-25,78.9,6,21.75,0
03_07,2018-07-09,8.38,1,0.2,0
03_07,2018-07-23,22.92,2,3.025,0
03_07,2018-07-30,62.31,6,5.87,0
03_07,2018-08-06,64.6,4,11.05,0
03_07,2018-08-13,44.92,4,8.167,0
03_07,2018-08-20,47.41,4,2.9999999999999996,0
03_07,2018-08-27,9.01,1,0.6,0
03_08,2017-01-16,11.33,1,1.3,0
03_08,2017-01-30,8.72,1,0.1,0
03_08,2017-02-06,10.96,1,0.25,0
03_08,2017-02-13,8.72,1,0.1,0
03_08,2017-02-20,15.68,1,6.5,0
03_08,2017-02-27,26.160000000000004,3,0.7250000000000001,0
03_08,2017-03-06,9.28,1,1.5,0
03_08,2017-03-13,13.77,1,1.9,0
03_08,2017-03-27,49.56,5,11.53,0
03_08,2017-04-10,13.77,1,1.075,0
03_08,2017-04-17,10.81,1,1.3,0
03_08,2017-04-24,8.72,1,0.3,0
03_08,2017-05-08,9.34,1,0.8,0
03_08,2017-05-22,31.740000000000002,3,2.888,0
03_08,2017-05-29,15.56,2,0.375,0
03_08,2017-06-05,23.59,2,2.125,0
03_08,2017-06-12,43.050000000000004,3,3.503,0
03_08,2017-06-26,22.75,1,10.3,0
03_08,2017-07-03,38.93,2,10.6,0
03_08,2017-07-10,35.78,2,13.65,0
03_08,2017-07-17,83.42,3,21.700000000000003,0
03_08,2017-07-24,7.78,1,0.15,0
03_08,2017-07-31,27.29,3,1.3,0
03_08,2017-08-07,8.75,1,0.6,0
03_08,2017-08-14,29.66,3,1.9,0
03_08,2017-08-21,19.51,2,7.25,0
03_08,2017-08-28,33.06,4,1.25,0
03_08,2017-09-04,23.52,2,3.0,0
03_08,2017-09-11,29.34,3,2.0,0
03_08,2017-09-18,12.04,1,1.5,0
03_08,2017-09-25,41.370000000000005,4,1.85,0
03_08,2017-10-02,17.12,2,0.325,0
03_08,2017-10-09,28.54,3,1.6999999999999997,0
03_08,2017-10-16,8.72,1,0.2,0
03_08,2017-10-30,17.44,2,0.4,0
03_08,2017-11-06,111.66,4,21.650000000000002,0
03_08,2017-11-20,188.73,17,15.125,0
03_08,2017-11-27,44.760000000000005,5,2.141,0
03_08,2017-12-11,23.560000000000002,2,1.65,0
03_08,2017-12-18,58.099999999999994,3,3.15,0
03_08,2018-01-01,20.98,2,1.05,0
03_08,2018-01-08,23.46,2,11.1,0
03_08,2018-01-15,105.24,6,5.1129999999999995,0
03_08,2018-01-22,35.61,3,4.088,0
03_08,2018-01-29,136.0,12,16.617,0
03_08,2018-02-05,33.25,3,4.025,0
03_08,2018-02-12,49.77,4,10.175,0
03_08,2018-02-19,11.73,1,1.0,0
03_08,2018-02-26,7.78,1,0.05,0
03_08,2018-03-05,8.29,1,0.6,0
03_08,2018-03-12,45.849999999999994,3,17.883,0
03_08,2018-03-19,35.86,3,2.3360000000000003,0
03_08,2018-03-26,38.71,4,3.4499999999999997,0
03_08,2018-04-02,36.089999999999996,4,2.193,0
03_08,2018-04-09,51.489999999999995,5,19.15,0
03_08,2018-04-16,34.480000000000004,3,6.975,0
03_08,2018-04-23,11.15,1,5.2,0
03_08,2018-04-30,43.18,5,3.15,0
03_08,2018-05-07,85.78,8,30.4,0
03_08,2018-05-14,100.38,6,30.75,0
03_08,2018-05-21,30.39,3,12.399999999999999,0
03_08,2018-05-28,87.71000000000001,8,7.3500000000000005,0
03_08,2018-06-04,24.0,3,4.3,0
03_08,2018-06-11,37.730000000000004,4,4.117,0
03_08,2018-06-18,43.39,2,20.049999999999997,0
03_08,2018-06-25,56.26,3,14.95,0
03_08,2018-07-02,54.44,6,3.8000000000000003,0
03_08,2018-07-09,31.12,2,3.0,0
03_08,2018-07-16,56.16,5,10.700000000000001,0
03_08,2018-07-23,32.01,3,3.025,0
03_08,2018-07-30,43.269999999999996,5,8.988,0
03_08,2018-08-06,88.8,8,9.545,0
03_08,2018-08-13,16.09,2,0.48,0
03_08,2018-08-20,28.01,3,1.8,0
03_08,2018-08-27,16.88,2,0.78,0
03_09,2017-01-23,11.52,1,0.797,0
03_09,2017-02-06,10.96,1,0.2,0
03_09,2017-02-13,21.92,2,0.7,0
03_09,2017-02-20,74.73,5,2.9499999999999997,0
03_09,2017-02-27,10.96,1,0.15,0
03_09,2017-03-06,13.49,1,1.25,0
03_09,2017-03-13,14.33,1,2.2,0
03_09,2017-03-20,12.99,1,0.838,0
03_09,2017-03-27,35.84,3,2.05,0
03_09,2017-04-10,25.58,2,2.8,0
03_09,2017-04-24,11.94,1,0.538,0
03_09,2017-05-08,11.9,1,4.475,0
03_09,2017-05-15,7.78,1,0.35,0
03_09,2017-05-22,11.73,1,0.9,0
03_09,2017-05-29,16.67,2,0.883,0
03_09,2017-06-05,23.369999999999997,2,2.7249999999999996,0
03_09,2017-06-12,26.78,3,0.95,0
03_09,2017-06-19,17.3,2,0.763,0
03_09,2017-06-26,43.22,3,8.275,0
03_09,2017-07-10,12.11,1,1.45,0
03_09,2017-07-17,32.86,4,1.1,0
03_09,2017-07-31,33.0,4,1.4,0
03_09,2017-08-07,33.25,3,20.4,0
03_09,2017-08-14,46.86,5,3.6,0
03_09,2017-08-21,11.73,1,1.05,0
03_09,2017-08-28,31.12,4,2.6,0
03_09,2017-09-04,7.78,1,0.05,0
03_09,2017-09-18,21.32,2,2.475,0
03_09,2017-10-02,7.95,1,0.588,0
03_09,2017-10-09,26.46,3,1.15,0
03_09,2017-10-16,54.82,6,16.038,0
03_09,2017-10-23,19.68,2,1.375,0
03_09,2017-10-30,17.14,2,1.4000000000000001,0
03_09,2017-11-06,28.02,3,2.45,0
03_09,2017-11-13,39.22,4,2.5,0
03_09,2017-11-20,56.26,5,5.425,0
03_09,2017-11-27,120.12,9,43.542,0
03_09,2017-12-04,104.27,10,9.200000000000001,0
03_09,2017-12-11,55.42,6,3.9299999999999997,0
03_09,2017-12-18,7.78,1,0.15,0
03_09,2017-12-25,23.46,2,12.076,0
03_09,2018-01-01,19.61,2,1.69,0
03_09,2018-01-08,48.85,5,2.813,0
03_09,2018-01-15,35.56,4,2.218,0
03_09,2018-01-22,42.56,4,4.25,0
03_09,2018-01-29,61.34,5,11.867,0
03_09,2018-02-05,39.660000000000004,4,2.95,0
03_09,2018-02-12,37.199999999999996,4,2.303,0
03_09,2018-02-19,113.92,14,8.05,0
03_09,2018-02-26,101.65,7,31.959000000000003,0
03_09,2018-03-05,91.94,6,26.55,0
03_09,2018-03-12,29.71,3,2.45,0
03_09,2018-03-19,71.34,8,5.713,0
03_09,2018-03-26,25.150000000000002,3,1.55,0
03_09,2018-04-02,70.86,7,9.8,0
03_09,2018-04-09,52.0,3,14.9,0
03_09,2018-04-16,29.150000000000002,3,5.358,0
03_09,2018-04-23,25.64,2,12.0,0
03_09,2018-04-30,86.53999999999999,11,4.09,0
03_09,2018-05-07,15.849999999999998,2,0.55,0
03_09,2018-05-14,49.89,5,5.13,0
03_09,2018-05-21,35.31,4,3.15,0
03_09,2018-05-28,44.410000000000004,5,4.775,0
03_09,2018-06-04,16.27,2,0.8,0
03_09,2018-06-11,31.34,3,2.483,0
03_09,2018-06-18,79.28,7,13.05,0
03_09,2018-06-25,148.8,13,66.85000000000001,0
03_09,2018-07-02,32.71,3,4.2,0
03_09,2018-07-09,83.5,3,29.41,0
03_09,2018-07-16,80.53999999999999,7,16.85,0
03_09,2018-07-23,41.75,3,11.8,0
03_09,2018-07-30,313.44,17,72.925,0
03_09,2018-08-06,20.37,2,1.5170000000000001,0
03_09,2018-08-13,115.62,6,15.705,0
03_09,2018-08-20,76.47,8,6.962,0
03_11,2017-01-16,10.96,1,0.25,0
03_11,2017-01-30,15.02,1,0.75,0
03_11,2017-02-13,11.74,1,1.1,0
03_11,2017-02-20,10.96,1,0.1,0
03_11,2017-02-27,17.13,1,1.517,0
03_11,2017-03-13,10.96,1,0.3,0
03_11,2017-03-20,14.36,1,2.2,0
03_11,2017-03-27,14.36,1,2.2,0
03_11,2017-04-03,48.53,3,1.4000000000000001,0
03_11,2017-04-10,23.61,2,2.5999999999999996,0
03_11,2017-04-24,10.96,1,0.5,0
03_11,2017-05-01,12.09,1,1.2,0
03_11,2017-05-08,9.1,1,1.4,0
03_11,2017-05-15,12.69,1,2.6,0
03_11,2017-05-22,19.240000000000002,2,0.975,0
03_11,2017-05-29,56.88,2,4.05,0
03_11,2017-06-05,11.73,1,1.0,0
03_11,2017-06-12,25.02,2,2.5,0
03_11,2017-06-26,13.72,1,4.475,0
03_11,2017-07-03,21.200000000000003,2,2.219,0
03_11,2017-07-17,19.51,2,0.44999999999999996,0
03_11,2017-07-24,23.34,3,0.35,0
03_11,2017-08-07,23.7,2,0.3,0
03_11,2017-08-14,38.019999999999996,3,4.505,0
03_11,2017-08-21,37.14,4,3.025,0
03_11,2017-08-28,50.64,4,12.95,0
03_11,2017-09-11,53.51,4,6.55,0
03_11,2017-09-18,48.31,4,15.038,0
03_11,2017-10-09,21.29,2,0.8,0
03_11,2017-10-16,8.72,1,0.15,0
03_11,2017-10-23,41.05,3,2.3499999999999996,0
03_11,2017-10-30,21.189999999999998,5,3.25,0
03_11,2017-11-06,47.79,4,3.711,0
03_11,2017-11-13,147.55,8,33.525,0
03_11,2017-11-20,276.29,19,52.25,0
03_11,2017-11-27,123.31,8,51.57899999999999,0
03_11,2017-12-04,27.39,3,1.6,0
03_11,2017-12-11,7.78,1,0.25,0
03_11,2017-12-18,11.85,1,0.229,0
03_11,2017-12-25,26.18,2,4.2,0
03_11,2018-01-01,58.9,1,2.24,0
03_11,2018-01-08,37.99,2,11.7,0
03_11,2018-01-15,41.36,3,2.4,0
03_11,2018-01-22,36.62,1,1.7,0
03_11,2018-01-29,138.55,7,33.304,0
03_11,2018-02-05,33.66,3,1.65,0
03_11,2018-02-12,29.869999999999997,2,2.15,0
03_11,2018-02-19,9.34,1,0.6,0
03_11,2018-02-26,101.58,8,15.25,0
03_11,2018-03-05,55.97,5,11.713000000000001,0
03_11,2018-03-12,21.83,2,8.85,0
03_11,2018-03-19,26.43,3,2.5,0
03_11,2018-03-26,90.08,6,18.15,0
03_11,2018-04-02,118.85,8,20.15,0
03_11,2018-04-09,116.44,4,43.425,0
03_11,2018-04-16,71.85,5,20.413,0
03_11,2018-04-23,58.31,5,7.05,0
03_11,2018-04-30,76.02000000000001,5,14.700000000000001,0
03_11,2018-05-07,30.529999999999998,2,2.564,0
03_11,2018-05-14,132.1,13,13.24,0
03_11,2018-05-28,26.07,3,1.525,0
03_11,2018-06-04,30.0,2,4.675,0
03_11,2018-06-11,16.77,2,1.0,0
03_11,2018-06-18,153.26999999999998,8,67.75,0
03_11,2018-06-25,115.25999999999999,8,20.683,0
03_11,2018-07-02,34.2,4,2.6,0
03_11,2018-07-09,7.63,1,0.3,0
03_11,2018-07-16,48.81,4,8.7,0
03_11,2018-07-23,60.94,6,5.85,0
03_11,2018-07-30,51.19,6,13.482999999999999,0
03_11,2018-08-06,21.79,2,2.6500000000000004,0
03_11,2018-08-13,60.39,5,3.795,0
03_11,2018-08-20,26.03,3,1.4500000000000002,0
03_12,2016-10-03,10.96,1,0.2,0
03_12,2017-01-16,22.72,2,0.9339999999999999,0
03_12,2017-01-23,11.13,1,0.3,0
03_12,2017-01-30,10.96,1,2.6,0
03_12,2017-02-06,23.12,2,1.0,0
03_12,2017-02-13,10.96,1,0.1,0
03_12,2017-02-20,10.96,1,0.25,0
03_12,2017-02-27,11.52,1,1.4,0
03_12,2017-03-06,24.03,2,0.85,0
03_12,2017-03-27,60.400000000000006,5,7.800000000000001,0
03_12,2017-04-03,15.95,1,7.5,0
03_12,2017-04-10,11.31,1,0.5,0
03_12,2017-04-24,24.450000000000003,2,1.9500000000000002,0
03_12,2017-05-01,10.96,1,0.6,0
03_12,2017-05-08,19.7,2,1.3,0
03_12,2017-05-15,43.519999999999996,4,8.975,0
03_12,2017-05-29,11.85,1,0.275,0
03_12,2017-06-05,38.64,4,3.525,0
03_12,2017-06-12,62.86,5,6.3,0
03_12,2017-06-19,135.59,4,31.9,0
03_12,2017-07-03,27.09,2,6.2749999999999995,0
03_12,2017-07-10,11.85,1,0.15,0
03_12,2017-07-17,24.96,2,4.138,0
03_12,2017-07-24,27.23,2,2.15,0
03_12,2017-07-31,59.92,6,2.7,0
03_12,2017-08-07,70.82,1,30.0,0
03_12,2017-08-14,13.04,1,0.8,0
03_12,2017-08-28,52.86,4,3.3,0
03_12,2017-09-04,31.79,3,2.533,0
03_12,2017-09-11,24.5,2,3.3,0
03_12,2017-09-18,23.7,2,0.4,0
03_12,2017-09-25,22.02,2,1.668,0
03_12,2017-10-02,14.51,1,1.0,0
03_12,2017-10-09,35.79,3,2.625,0
03_12,2017-10-16,21.189999999999998,2,0.817,0
03_12,2017-10-23,12.69,1,1.4,0
03_12,2017-11-13,9.34,1,0.4,0
03_12,2017-11-20,108.49000000000001,7,17.513,0
03_12,2017-11-27,25.64,2,0.565,0
03_12,2017-12-04,23.23,3,2.65,0
03_12,2017-12-11,44.25,4,2.9,0
03_12,2017-12-18,11.85,1,0.467,0
03_12,2017-12-25,28.02,1,12.05,0
03_12,2018-01-01,60.86,3,5.349,0
03_12,2018-01-08,183.0,11,27.475,0
03_12,2018-01-15,37.36,4,2.3,0
03_12,2018-01-22,93.39,7,14.376,0
03_12,2018-01-29,12.76,1,0.65,0
03_12,2018-02-05,57.39,4,6.3,0
03_12,2018-02-12,25.84,3,1.008,0
03_12,2018-02-19,20.57,2,0.7000000000000001,0
03_12,2018-02-26,32.78,3,2.59,0
03_12,2018-03-05,52.33,4,3.3499999999999996,0
03_12,2018-03-12,13.71,1,0.25,0
03_12,2018-03-19,58.290000000000006,4,21.35,0
03_12,2018-03-26,42.910000000000004,5,2.7,0
03_12,2018-04-02,20.060000000000002,2,0.7000000000000001,0
03_12,2018-04-09,73.45,4,16.4,0
03_12,2018-04-16,85.44,8,8.75,0
03_12,2018-04-23,64.39,4,13.450000000000001,0
03_12,2018-04-30,43.74,3,6.407,0
03_12,2018-05-07,8.47,1,8.15,0
03_12,2018-05-14,34.47,3,5.7,0
03_12,2018-05-21,27.21,2,12.15,0
03_12,2018-05-28,58.230000000000004,5,13.3,0
03_12,2018-06-04,23.349999999999998,3,1.7,0
03_12,2018-06-18,96.79,7,19.025,0
03_12,2018-06-25,21.99,2,1.8599999999999999,0
03_12,2018-07-02,9.11,1,0.8,0
03_12,2018-07-09,17.87,1,3.0,0
03_12,2018-07-23,41.15,3,3.233,0
03_12,2018-07-30,81.23,5,14.108,0
03_12,2018-08-06,26.81,2,1.0,0
03_12,2018-08-13,62.129999999999995,4,6.333,0
03_12,2018-08-20,39.370000000000005,4,3.1,0
03_13,2016-10-03,33.94,3,1.7000000000000002,0
03_13,2016-10-10,12.78,1,1.6,0
03_13,2017-01-02,10.96,1,0.1,0
03_13,2017-01-09,10.96,1,0.15,0
03_13,2017-01-16,22.939999999999998,2,1.0499999999999998,0
03_13,2017-01-23,19.53,1,7.4,0
03_13,2017-01-30,24.28,2,1.5,0
03_13,2017-02-06,23.47,2,3.3499999999999996,0
03_13,2017-02-13,22.8,2,1.4000000000000001,0
03_13,2017-02-27,23.12,2,0.7,0
03_13,2017-03-06,35.120000000000005,3,1.576,0
03_13,2017-03-13,27.85,2,3.8000000000000003,0
03_13,2017-03-20,69.53,6,7.85,0
03_13,2017-03-27,77.84,2,29.75,0
03_13,2017-04-03,127.61,8,4.634,0
03_13,2017-04-10,79.85000000000001,7,4.451,0
03_13,2017-04-17,25.57,2,0.47500000000000003,0
03_13,2017-04-24,103.7,7,6.314,0
03_13,2017-05-01,79.95,7,5.425,0
03_13,2017-05-08,75.24,7,2.984,0
03_13,2017-05-15,189.98000000000002,11,13.525,0
03_13,2017-05-22,126.24000000000001,5,33.016,0
03_13,2017-05-29,66.6,6,2.913,0
03_13,2017-06-05,83.74,8,6.128,0
03_13,2017-06-12,92.56,5,6.7,0
03_13,2017-06-19,93.53,6,4.775,0
03_13,2017-06-26,32.26,3,12.476,0
03_13,2017-07-03,41.76,4,1.45,0
03_13,2017-07-10,52.11,4,20.3,0
03_13,2017-07-17,22.7,2,1.35,0
03_13,2017-07-24,63.16,6,3.4499999999999997,0
03_13,2017-07-31,52.15,5,2.05,0
03_13,2017-08-07,40.47,4,8.688,0
03_13,2017-08-14,76.34,7,4.75,0
03_13,2017-08-21,86.14,6,30.075,0
03_13,2017-08-28,49.0,3,14.775,0
03_13,2017-09-04,64.01,3,4.25,0
03_13,2017-09-11,16.55,2,11.245,0
03_13,2017-09-18,160.92,15,8.55,0
03_13,2017-09-25,43.34,4,5.95,0
03_13,2017-10-02,171.43,10,37.425,0
03_13,2017-10-09,73.14,7,10.674999999999999,0
03_13,2017-10-16,61.47,7,9.605,0
03_13,2017-10-23,88.09,10,6.3,0
03_13,2017-10-30,11.85,1,0.68,0
03_13,2017-11-06,61.75,6,3.167,0
03_13,2017-11-13,165.28,11,5.2250000000000005,0
03_13,2017-11-20,316.36,26,43.872,0
03_13,2017-11-27,135.1,8,41.25,0
03_13,2017-12-04,154.66,10,58.15,0
03_13,2017-12-11,104.63,9,17.505,0
03_13,2017-12-18,48.370000000000005,4,5.663,0
03_13,2017-12-25,60.8,6,12.9,0
03_13,2018-01-01,157.34,10,38.5,0
03_13,2018-01-08,252.67000000000002,20,38.555,0
03_13,2018-01-15,158.08,10,39.214,0
03_13,2018-01-22,119.32000000000001,8,25.892999999999997,0
03_13,2018-01-29,71.13,7,7.888,0
03_13,2018-02-05,61.800000000000004,5,13.5,0
03_13,2018-02-12,155.59,15,21.302,0
03_13,2018-02-19,34.37,3,2.75,0
03_13,2018-02-26,108.71000000000001,7,8.025,0
03_13,2018-03-05,61.06,6,5.255,0
03_13,2018-03-12,113.67999999999999,8,28.288,0
03_13,2018-03-19,88.32,10,8.302999999999999,0
03_13,2018-03-26,93.05,10,17.3,0
03_13,2018-04-02,190.15,19,15.775,0
03_13,2018-04-09,194.54,13,38.120000000000005,0
03_13,2018-04-16,207.82999999999998,13,47.674,0
03_13,2018-04-23,189.2,18,43.809,0
03_13,2018-04-30,111.71,10,11.3,0
03_13,2018-05-07,162.5,15,25.117,0
03_13,2018-05-14,149.67000000000002,15,21.703,0
03_13,2018-05-21,215.56,14,57.5,0
03_13,2018-05-28,132.41,9,13.725,0
03_13,2018-06-04,107.78,8,20.438,0
03_13,2018-06-11,169.56,14,40.225,0
03_13,2018-06-18,86.51,9,8.233,0
03_13,2018-06-25,142.93,7,27.35,0
03_13,2018-07-02,98.31,8,24.400000000000002,0
03_13,2018-07-09,20.75,2,0.2,0
03_13,2018-07-16,206.9,13,37.675,0
03_13,2018-07-23,118.86,12,9.672,0
03_13,2018-07-30,266.4,16,54.9,0
03_13,2018-08-06,238.48,15,44.611000000000004,0
03_13,2018-08-13,233.45,18,33.426,0
03_13,2018-08-20,78.78,4,7.43,0
03_14,2017-01-30,22.87,1,4.0,0
03_14,2017-02-13,24.72,2,1.9,0
03_14,2017-02-27,26.060000000000002,2,2.038,0
03_14,2017-04-03,22.83,2,0.775,0
03_14,2017-04-10,13.49,1,1.6,0
03_14,2017-04-17,67.29,1,30.0,0
03_14,2017-04-24,33.650000000000006,3,0.7999999999999999,0
03_14,2017-05-01,10.96,1,0.275,0
03_14,2017-05-08,24.96,2,1.4,0
03_14,2017-05-15,13.72,1,4.475,0
03_14,2017-05-22,27.479999999999997,2,1.95,0
03_14,2017-06-05,11.85,1,0.225,0
03_14,2017-06-12,63.4,5,3.35,0
03_14,2017-06-19,38.29,1,2.2,0
03_14,2017-07-03,37.71,3,1.288,0
03_14,2017-07-10,50.83,4,2.5,0
03_14,2017-07-31,13.7,1,0.85,0
03_14,2017-08-28,87.72,5,9.5,0
03_14,2017-09-04,24.54,2,0.5,0
03_14,2017-09-11,23.7,2,0.55,0
03_14,2017-09-18,130.59,3,39.75,0
03_14,2017-10-02,12.97,1,0.75,0
03_14,2017-10-09,17.44,1,6.825,0
03_14,2017-10-16,37.23,3,1.95,0
03_14,2017-10-23,24.54,2,0.9500000000000001,0
03_14,2017-10-30,11.85,1,0.05,0
03_14,2017-11-06,23.7,2,0.4,0
03_14,2017-11-13,116.01,9,12.15,0
03_14,2017-11-20,64.39,5,6.8,0
03_14,2017-11-27,113.07,5,32.475,0
03_14,2017-12-04,23.7,2,0.4,0
03_14,2017-12-11,88.65,3,31.6,0
03_14,2017-12-18,38.07,3,2.3899999999999997,0
03_14,2018-01-08,115.92,8,12.942,0
03_14,2018-01-15,112.36,7,21.817,0
03_14,2018-01-29,24.049999999999997,2,0.317,0
03_14,2018-02-05,66.46,3,2.1,0
03_14,2018-02-12,60.46,4,11.3,0
03_14,2018-02-19,36.71,3,1.5,0
03_14,2018-02-26,11.91,1,0.2,0
03_14,2018-03-05,17.26,1,7.05,0
03_14,2018-03-12,65.66,3,13.45,0
03_14,2018-03-19,166.83,9,57.1,0
03_14,2018-03-26,13.71,1,0.65,0
03_14,2018-04-02,75.22,2,26.6,0
03_14,2018-04-09,13.96,1,1.05,0
03_14,2018-04-16,31.68,5,8.538,0
03_14,2018-04-30,53.5,4,18.950000000000003,0
03_14,2018-05-07,17.96,1,3.8,0
03_14,2018-05-14,52.620000000000005,4,6.451,0
03_14,2018-05-21,14.12,1,0.7,0
03_14,2018-06-11,12.98,1,0.5,0
03_14,2018-06-18,23.57,1,6.05,0
03_14,2018-06-25,38.7,2,9.4,0
03_14,2018-07-02,74.7,4,2.6500000000000004,0
03_14,2018-07-09,15.29,1,1.533,0
03_14,2018-07-16,14.76,1,1.75,0
03_14,2018-07-23,12.79,1,0.217,0
03_14,2018-07-30,128.0,6,20.65,0
03_14,2018-08-06,78.93,4,15.025,0
03_14,2018-08-13,88.02,4,7.2250000000000005,0
03_15,2017-02-13,24.450000000000003,2,1.65,0
03_15,2017-03-20,63.71,5,5.8500000000000005,0
03_15,2017-03-27,10.96,1,0.145,0
03_15,2017-04-03,10.96,1,0.15,0
03_15,2017-04-17,10.96,1,0.275,0
03_15,2017-04-24,95.1,3,60.225,0
03_15,2017-05-01,25.08,2,1.238,0
03_15,2017-06-19,11.85,1,0.25,0
03_15,2017-06-26,27.729999999999997,2,2.769,0
03_15,2017-07-03,14.86,1,0.6,0
03_15,2017-07-10,52.49,4,3.35,0
03_15,2017-07-17,26.97,2,1.175,0
03_15,2017-07-24,42.39,3,3.35,0
03_15,2017-08-07,11.85,1,0.05,0
03_15,2017-08-14,11.85,1,0.15,0
03_15,2017-09-04,27.66,2,1.125,0
03_15,2017-09-18,11.85,1,0.15,0
03_15,2017-09-25,11.85,1,0.3,0
03_15,2017-10-09,25.71,2,1.45,0
03_15,2017-10-23,13.63,1,0.538,0
03_15,2017-10-30,11.85,1,0.575,0
03_15,2017-11-13,11.92,1,0.68,0
03_15,2017-11-20,120.25999999999999,7,19.7,0
03_15,2017-11-27,40.269999999999996,3,2.75,0
03_15,2017-12-04,23.7,2,0.2,0
03_15,2017-12-11,12.69,1,0.55,0
03_15,2017-12-25,29.740000000000002,2,1.5,0
03_15,2018-01-01,65.03,2,19.85,0
03_15,2018-01-08,23.7,2,0.30000000000000004,0
03_15,2018-01-15,13.53,1,0.529,0
03_15,2018-01-29,17.14,1,5.2,0
03_15,2018-02-05,16.24,1,0.85,0
03_15,2018-02-19,12.72,1,0.8,0
03_15,2018-03-05,63.12,3,15.757,0
03_15,2018-03-12,51.03,3,12.635000000000002,0
03_15,2018-03-19,100.9,2,30.35,0
03_15,2018-03-26,12.79,1,0.05,0
03_15,2018-04-02,84.85,4,16.2,0
03_15,2018-04-09,12.79,1,0.05,0
03_15,2018-04-16,75.25,3,22.55,0
03_15,2018-04-30,41.67,3,8.7,0
03_15,2018-05-14,30.7,1,8.5,0
03_15,2018-05-21,110.44,5,21.933,0
03_15,2018-06-11,53.42,3,12.25,0
03_15,2018-06-18,24.09,1,3.3,0
03_15,2018-07-02,214.39,9,48.47,0
03_15,2018-07-16,35.760000000000005,2,4.85,0
03_15,2018-07-23,40.08,2,7.475,0
03_15,2018-07-30,69.78999999999999,4,9.416,0
03_15,2018-08-06,85.23,6,4.467,0
03_15,2018-08-13,14.67,1,2.0,0
03_15,2018-08-20,25.76,2,0.55,0
03_16,2017-02-27,10.96,1,0.35,0
03_16,2017-04-17,49.82,2,1.1,0
03_16,2017-04-24,16.13,1,0.4,0
03_16,2017-05-15,13.65,1,2.2,0
03_16,2017-06-05,11.85,1,0.05,0
03_16,2017-06-12,11.85,1,0.1,0
03_16,2017-08-28,96.00999999999999,3,13.8,0
03_16,2017-10-16,11.51,1,6.1,0
03_16,2017-10-23,12.69,1,0.85,0
03_16,2017-11-20,23.7,2,1.15,0
03_16,2017-11-27,13.65,1,1.9,0
03_16,2018-01-01,26.2,2,1.7,0
03_16,2018-01-29,11.85,1,0.35,0
03_16,2018-02-05,106.42,6,3.2,0
03_16,2018-02-12,78.2,1,19.025,0
03_16,2018-02-19,11.85,1,0.5,0
03_16,2018-02-26,30.13,2,2.75,0
03_16,2018-03-05,33.730000000000004,2,9.833,0
03_16,2018-04-09,14.48,1,0.95,0
03_16,2018-04-30,34.33,2,12.7,0
03_16,2018-05-07,56.74,3,13.95,0
03_16,2018-05-28,34.47,1,12.0,0
03_16,2018-06-11,14.34,1,0.65,0
03_16,2018-06-18,15.05,1,2.65,0
03_16,2018-07-02,37.69,1,12.25,0
03_16,2018-07-16,75.78,4,13.55,0
03_16,2018-07-23,14.05,1,1.4,0
03_16,2018-07-30,40.0,3,1.5,0
03_16,2018-08-06,39.67,3,0.892,0
03_16,2018-08-13,24.03,1,7.3,0
03_17,2017-01-30,22.020000000000003,2,0.30000000000000004,0
03_17,2017-02-27,10.96,1,0.425,0
03_17,2017-03-20,41.55,1,17.65,0
03_17,2017-04-03,11.77,1,0.8,0
03_17,2017-05-01,11.74,1,1.36,0
03_17,2017-05-08,25.78,2,1.75,0
03_17,2017-05-15,66.45,3,4.550000000000001,0
03_17,2017-05-29,11.85,1,0.075,0
03_17,2017-06-05,27.229999999999997,2,2.0999999999999996,0
03_17,2017-06-12,25.64,2,1.21,0
03_17,2017-06-19,90.25,3,4.25,0
03_17,2017-06-26,73.41,5,11.6,0
03_17,2017-07-03,44.6,1,17.65,0
03_17,2017-07-31,13.93,1,1.5,0
03_17,2017-08-07,29.839999999999996,2,3.8000000000000003,0
03_17,2017-08-14,11.96,1,1.15,0
03_17,2017-08-21,25.36,2,1.075,0
03_17,2017-09-04,38.67,3,4.050000000000001,0
03_17,2017-09-11,24.54,2,0.5,0
03_17,2017-09-18,23.7,2,0.44999999999999996,0
03_17,2017-09-25,36.589999999999996,2,6.1,0
03_17,2017-10-16,82.94,7,0.65,0
03_17,2017-11-06,63.57,5,4.6,0
03_17,2017-11-20,25.759999999999998,2,1.35,0
03_17,2017-11-27,17.06,1,0.35,0
03_17,2017-12-04,31.64,2,5.4,0
03_17,2017-12-11,94.07000000000001,3,6.4,0
03_17,2017-12-18,13.46,1,1.0,0
03_17,2018-01-08,54.61,2,1.975,0
03_17,2018-01-15,13.42,1,0.5,0
03_17,2018-01-22,74.63000000000001,4,17.075,0
03_17,2018-01-29,30.11,2,2.7,0
03_17,2018-02-05,24.33,2,0.85,0
03_17,2018-02-12,37.77,4,9.175,0
03_17,2018-02-26,11.85,1,0.55,0
03_17,2018-03-05,12.79,1,0.2,0
03_17,2018-03-12,110.73,8,9.725,0
03_17,2018-03-19,218.73,3,19.725,0
03_17,2018-03-26,14.44,1,0.6,0
03_17,2018-04-02,25.58,2,0.386,0
